JCVI_PEP_1122868063835.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868064293.1	HOT04-0500M	formyl-coenzyme A transferase||Formyl-CoA transferase	RF|YP_298862.1|73538495|NC_007348||PRIAM			2.8.3.16	PRIAM		264198	5.90025E-16	0.4375	0.85
JCVI_PEP_1122868064297.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868064325.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868064343.1	HOT04-0500M	antioxidant, AhpC/TSA family	PF00578	GO:0016209||GO:0006979	PF00578||PF00578			PF00578||PF01436||PF08534	63737	8.03089E-55	0.4976	0.828
JCVI_PEP_1122868064349.1	HOT04-0500M	protein of unknown function	RF|YP_755326.1|114568646|NC_008347						394221	1.14483E-35	0.8571	0.978
JCVI_PEP_1122868064357.1	HOT04-0500M	hypothetical protein	RF|YP_755325.1|114568645|NC_008347						394221	7.92186E-37	0.8061	1
JCVI_PEP_1122868064385.1	HOT04-0500M	ribosomal protein L19	TIGR01024	GO:0000311||GO:0022625||GO:0006412||GO:0003735	TIGR01024||TIGR01024||TIGR01024||TIGR01024			PF01245||TIGR01024	204669	5.89944E-24	0.7037	0.92
JCVI_PEP_1122868064391.1	HOT04-0500M	ribonuclease HII||Ribonuclease H	PF01351||PRIAM	GO:0006401||GO:0004523||GO:0003676	PF01351||PF01351||PF01351	3.1.26.4	PF01351	PF01351	343509	2.4509E-25	0.4452	0.782
JCVI_PEP_1122868064399.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868064415.1	HOT04-0500M	receptor for egg jelly 8	RF|NP_001075437.1|126506301|NM_001081968						7668	3.3365E-11	0.3333	0.825
JCVI_PEP_1122868064417.1	HOT04-0500M	hypothetical cell surface protein	GB|AAL08810.1|15811127|AF308662						779	1.32234E-7	0.4063	0.853
JCVI_PEP_1122868064447.1	HOT04-0500M	alginate O-acetyltransferase, putative	RF|NP_905383.1|34540904|NC_002950					PF03062	242619	3.01532E-55	0.5047	0.782
JCVI_PEP_1122868064455.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868064467.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868064469.1	HOT04-0500M	BatA protein	RF|NP_905713.1|34541234|NC_002950						242619	7.20842E-14	0.3861	0.901
JCVI_PEP_1122868064473.1	HOT04-0500M	hypothetical protein	RF|YP_064375.1|51244491|NC_006138						177439	1.37378E-32	0.4057	0.875
JCVI_PEP_1122868064479.1	HOT04-0500M	LamB/YcsF family protein	RF|YP_829814.1|116668881|NC_008541						290399	1.49629E-19	0.6154	0.595
JCVI_PEP_1122868064497.1	HOT04-0500M	NADPH-dependent F420 reductase	TIGR01915	GO:0016651	TIGR01915			TIGR01915||PF03807	269800	3.21346E-34	0.4155	0.926
JCVI_PEP_1122868064515.1	HOT04-0500M	L-carnitine dehydratase/bile acid-inducible protein F||Formyl-CoA transferase	RF|YP_998993.1|121611186|NC_008786||PRIAM			2.8.3.16	PRIAM		391735	9.67025E-24	0.4462	0.585
JCVI_PEP_1122868064523.1	HOT04-0500M	ABC transporter related	RF|YP_001114097.1|134300601|NC_009253						349161	1.12122E-6	0.587	0.754
JCVI_PEP_1122868064537.1	HOT04-0500M	hypothetical protein	CAMERA						66692	1.8327E-9	0.3364	0.783
JCVI_PEP_1122868064543.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868064551.1	HOT04-0500M	Domain of unknown function	PF01796					PF01796	190192	2.01903E-16	0.3868	0.783
JCVI_PEP_1122868064555.1	HOT04-0500M	DNA gyrase subunit A	RF|NP_865525.1|32472531|NC_005027			5.99.1.3	RF|NP_865525.1|32472531|NC_005027	PF03989	126	1.22233E-77	0.4966	0.956
JCVI_PEP_1122868064561.1	HOT04-0500M	hypothetical protein	RF|YP_445929.1|83815128|NC_007677						309807	5.3579E-9	0.2545	0.848
JCVI_PEP_1122868064571.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868064585.1	HOT04-0500M	hypothetical protein	CAMERA						426117	1.70765E-6	0.2963	0.617
JCVI_PEP_1122868064599.1	HOT04-0500M	hypothetical protein||Phenylalanine--tRNA ligase	CAMERA||PRIAM			6.1.1.20	PRIAM		299033	1.12775E-24	0.327	0.712
JCVI_PEP_1122868064603.1	HOT04-0500M	diadenosine tetraphosphate hydrolase	GB|BAD77799.1|56403959|AB189925	GO:0016787||GO:0008152	PF00293||PF00293			PF00293	405948	3.16467E-13	0.3805	0.748
JCVI_PEP_1122868064607.1	HOT04-0500M	acetyltransferase, gnat family	RF|YP_307603.1|73748364|NC_007356						61434	5.55884E-6	0.5	0.657
JCVI_PEP_1122868064611.1	HOT04-0500M	hypothetical protein	RF|NP_864604.1|32471611|NC_005027						126	5.70894E-11	0.3855	0.715
JCVI_PEP_1122868064617.1	HOT04-0500M	ABC transporter related||Xenobiotic-transporting ATPase	RF|YP_001819300.1|182414234|NC_010571||PRIAM			3.6.3.44	PRIAM		452637	2.28866E-31	0.413	0.901
JCVI_PEP_1122868064635.1	HOT04-0500M	hypothetical protein	RF|YP_917047.1|119385992|NC_008687||PRIAM			4.1.1.55	PRIAM		318586	1.33889E-39	0.3893	0.873
JCVI_PEP_1122868064645.1	HOT04-0500M	hypothetical protein	RF|NP_867307.1|32474313|NC_005027					PF07587	126	7.75287E-52	0.4652	0.95
JCVI_PEP_1122868064649.1	HOT04-0500M	hypothetical protein	RF|YP_444875.1|83814288|NC_007677						309807	6.99535E-34	0.4636	1
JCVI_PEP_1122868064655.1	HOT04-0500M	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I||Phosphomannomutase	PF02878||PRIAM	GO:0005975||GO:0016868	PF02878||PF02878	5.4.2.8	PRIAM	PF02878	324602	2.05377E-38	0.7	0.585
JCVI_PEP_1122868064669.1	HOT04-0500M	anthranilate synthase||Anthranilate synthase	RF|YP_674756.1|110634548|NC_008254||PRIAM	GO:0009058	PF00425	4.1.3.27	PRIAM	PF00425	266779	2.5006E-133	0.8239	0.986
JCVI_PEP_1122868064703.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868064713.1	HOT04-0500M	metal-dependent hydrolase	RF|YP_851885.1|117622972|NC_008563					PF03372	405955	9.37333E-118	0.9853	1
JCVI_PEP_1122868064721.1	HOT04-0500M	putative cardiolipin synthetase	RF|YP_001461978.1|157155922|NC_009801						331111	4.91797E-55	0.872	0.886
JCVI_PEP_1122868064727.1	HOT04-0500M	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	PF04551	GO:0046429||GO:0019288||GO:0005737	PF04551||PF04551||PF04551	1.17.4.3	PF04551	PF04551	103690	7.29868E-77	0.5343	0.965
JCVI_PEP_1122868064737.1	HOT04-0500M	Aconitase family (aconitate hydratase)||Aconitate hydratase	PF00330||PRIAM			4.2.1.3	PRIAM	PF00330	436308	3.0577E-111	0.7321	0.992
JCVI_PEP_1122868064739.1	HOT04-0500M	ATP-dependent protease La (LON) domain protein	RF|YP_634969.1|108757800|NC_008095						246197	1.20006E-13	0.422	0.683
JCVI_PEP_1122868064751.1	HOT04-0500M	hypothetical protein	RF|YP_118903.1|54024661|NC_006361						247156	1.78725E-44	0.546	0.766
JCVI_PEP_1122868064767.1	HOT04-0500M	dethiobiotin synthase||8-amino-7-oxononanoate synthase	TIGR00347||PRIAM	GO:0009102||GO:0004141	TIGR00347||TIGR00347	6.3.3.3	TIGR00347	TIGR00347	279238	5.3157E-60	0.6108	0.98
JCVI_PEP_1122868064779.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868064781.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868064795.1	HOT04-0500M	aldehyde oxidase and xanthine dehydrogenase molybdopterin binding||xanthine dehydrogenase	RF|YP_001509938.1|158317430|NC_009921||PRIAM			1.17.1.4	PRIAM	PF02738	298653	4.2684E-75	0.5578	0.972
JCVI_PEP_1122868064809.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868064811.1	HOT04-0500M	lysine biosynthesis enzyme LysX	RF|YP_001582629.1|161528803|NC_010085						436308	2.80393E-42	0.6387	0.944
JCVI_PEP_1122868064827.1	HOT04-0500M	protein YpsIP31758_1279.	SP|A7FG81|Y1279_YERP3					PF02639	629	5.85269E-32	0.6389	0.788
JCVI_PEP_1122868064833.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868064835.1	HOT04-0500M	oxidoreductase domain protein	RF|YP_001819364.1|182414298|NC_010571	GO:0008152||GO:0016491	PF01408||PF01408	1.1.1.2	RF|YP_657495.1|110667684|NC_008212	PF01408	452637	1.90476E-37	0.3856	0.83
JCVI_PEP_1122868064865.1	HOT04-0500M	hypothetical protein	TIGR00051	GO:0008152||GO:0003824	PF03061||PF03061			TIGR00051||PF03061	243233	9.04201E-25	0.4628	0.846
JCVI_PEP_1122868064875.1	HOT04-0500M	MotA/TolQ/ExbB proton channel	RF|YP_342205.1|77163680|NC_007484	GO:0016020||GO:0015078||GO:0015992	PF01618||PF01618||PF01618			PF01618	323261	2.01037E-37	0.4935	0.855
JCVI_PEP_1122868064881.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868064885.1	HOT04-0500M	peroxide operon regulator	RF|YP_001696094.1|169825936|NC_010382						224324	4.55158E-8	0.4898	0.79
JCVI_PEP_1122868064897.1	HOT04-0500M	N-Formylglutamate amidohydrolase	RF|YP_725814.1|113867325|NC_008313						381666	2.82053E-26	0.5315	0.965
JCVI_PEP_1122868064903.1	HOT04-0500M	peptidase C45 acyl-coenzyme A:6-aminopenicillanic acid acyl-transferase	RF|YP_001810659.1|172063008|NC_010552						398577	5.58781E-19	0.3904	0.874
JCVI_PEP_1122868064905.1	HOT04-0500M	ABC transporter substrate binding inner membrane protein	RF|YP_944708.1|119947028|NC_008709	GO:0006810||GO:0005887||GO:0042626||GO:0043190	PF00528||PF00528||PF00528||PF00528			PF00528	357804	5.40858E-72	0.6888	0.894
JCVI_PEP_1122868064913.1	HOT04-0500M	5-oxoprolinase (ATP-hydrolyzing)	RF|YP_001772374.1|170743719|NC_010511			3.5.2.9	RF|YP_134577.1|55376726|NC_006395		426117	1.15468E-11	0.4865	0.867
JCVI_PEP_1122868064923.1	HOT04-0500M	potassium transporter peripheral membrane component	RF|YP_743452.1|114321769|NC_008340					PF02254	187272	2.01201E-32	0.5965	0.844
JCVI_PEP_1122868064935.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868064947.1	HOT04-0500M	hypothetical protein	RF|YP_001263834.1|148556252|NC_009511						392499	5.91871E-8	0.4265	0.68
JCVI_PEP_1122868064955.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868064963.1	HOT04-0500M	glyoxalase family protein	PF00903	GO:0008152||GO:0003824	PF00903||PF00903			PF00903	368407	5.17136E-15	0.3772	0.883
JCVI_PEP_1122868064973.1	HOT04-0500M	putative large multi-functional protein	GB|CAB45032.1|5051803|AL078635						31958	5.54165E-6	0.3571	0.979
JCVI_PEP_1122868064979.1	HOT04-0500M	hypothetical protein	RF|NP_869298.1|32476304|NC_005027						126	2.06819E-36	0.3719	0.971
JCVI_PEP_1122868064989.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868065009.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868065027.1	HOT04-0500M	cytochrome c oxidase, Cbb3-type, subunit II	RF|YP_693070.1|110834211|NC_008260						393595	2.33034E-12	0.6066	0.884
JCVI_PEP_1122868065033.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868065041.1	HOT04-0500M	cytochrome c oxidase, Cbb3-type, subunit III, putative	RF|YP_693068.1|110834209|NC_008260						393595	2.24232E-44	0.6343	0.864
JCVI_PEP_1122868065059.1	HOT04-0500M	acetyl-CoA carboxylase, biotin carboxylase||Biotin carboxylase	RF|YP_628365.1|108759202|NC_008095||PRIAM			6.3.4.14	PRIAM	PF02786||PF02785	246197	9.07428E-77	0.4983	0.916
JCVI_PEP_1122868065065.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868065069.1	HOT04-0500M	pyridoxal-phosphate dependent enzyme	RF|YP_266725.1|71084005|NC_007205						335992	3.13801E-9	0.4921	0.623
JCVI_PEP_1122868065073.1	HOT04-0500M	pyridoxal-phosphate dependent enzyme||Diaminopropionate ammonia-lyase	RF|YP_266725.1|71084005|NC_007205||PRIAM			4.3.1.15	PRIAM		335992	1.61269E-30	0.5154	0.866
JCVI_PEP_1122868065077.1	HOT04-0500M	hypothetical protein	RF|YP_001474398.1|157375798|NC_009831						425104	2.24962E-7	0.4667	0.602
JCVI_PEP_1122868065079.1	HOT04-0500M	histone acetyltransferase, ELP3 family||Histone acetyltransferase	RF|YP_001581913.1|161528087|NC_010085||PRIAM	GO:0008152||GO:0005506||GO:0003824	PF04055||PF04055||PF04055	2.3.1.48	PRIAM	PF04055	436308	9.29489E-111	0.7126	0.956
JCVI_PEP_1122868065089.1	HOT04-0500M	DNA-directed RNA polymerase subunit A&amp;apos;||RNA-directed RNA polymerase	RF|YP_001581682.1|161527856|NC_010085||PRIAM			2.7.7.48	PRIAM	PF04997	436308	3.50667E-101	0.7936	0.964
JCVI_PEP_1122868065101.1	HOT04-0500M	hypothetical protein	CAMERA						279010	1.60266E-11	0.3376	0.556
JCVI_PEP_1122868065119.1	HOT04-0500M	ornithine cyclodeaminase	RF|YP_134826.1|55376976|NC_006396			4.3.1.12	RF|YP_134826.1|55376976|NC_006396		272569	7.86054E-7	0.3511	0.28
JCVI_PEP_1122868065135.1	HOT04-0500M	hydantoin utilization protein B, putative||5-oxoprolinase (ATP-hydrolyzing)	RF|YP_683750.1|110680743|NC_008209||PRIAM			3.5.2.9	PRIAM		375451	2.64034E-39	0.367	0.95
JCVI_PEP_1122868065143.1	HOT04-0500M	phosphomethylpyrimidine kinase||Phosphomethylpyrimidine kinase	TIGR00097||PRIAM	GO:0009228||GO:0008972	TIGR00097||TIGR00097	2.7.4.7	PRIAM	PF08543||TIGR00097	342108	4.80417E-57	0.5535	0.986
JCVI_PEP_1122868065149.1	HOT04-0500M	proline symporter (proline permease)	RF|NP_125724.1|14520249|NC_000868						272844	1.51294E-20	0.403	0.88
JCVI_PEP_1122868065151.1	HOT04-0500M	hypothetical protein	RF|YP_385298.1|78223551|NC_007517						269799	6.09342E-21	0.3636	0.95
JCVI_PEP_1122868065157.1	HOT04-0500M	methyl-accepting chemotaxis protein	RF|YP_422994.1|83312730|NC_007626						342108	4.22848E-6	0.2832	0.889
JCVI_PEP_1122868065167.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868065185.1	HOT04-0500M	putative helicase	RF|YP_001613873.1|162451506|NC_010162						448385	5.40888E-60	0.4327	0.993
JCVI_PEP_1122868065201.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868065223.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868065225.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868065235.1	HOT04-0500M	SecA DEAD-like domain	PF07517	GO:0009306	PF07517			PF07517	426355	4.3876E-37	0.5347	0.941
JCVI_PEP_1122868065237.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868065251.1	HOT04-0500M	carbamoyl-phosphate synthase, large subunit||Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	RF|YP_001379259.1|153004934|NC_009675||PRIAM			6.3.5.5	PRIAM	PF00289	404589	3.75638E-71	0.7167	0.895
JCVI_PEP_1122868065259.1	HOT04-0500M	von Willebrand factor type A domain protein	RF|YP_446668.1|83816834|NC_007677						309807	4.25576E-6	0.3846	0.915
JCVI_PEP_1122868065263.1	HOT04-0500M	hypothetical protein	RF|YP_001302339.1|150007596|NC_009615					PF00092	435591	4.27493E-34	0.3732	0.972
JCVI_PEP_1122868065265.1	HOT04-0500M	putative taurine dehydrogenase, small subunit	RF|YP_554619.1|91779411|NC_007952			1.4.2.-	RF|YP_554619.1|91779411|NC_007952		266265	1.83056E-17	0.3983	0.943
JCVI_PEP_1122868065271.1	HOT04-0500M	aldehyde dehydrogenase family protein||Aldehyde dehydrogenase (NAD+)	RF|YP_167918.1|56697550|NC_003911||PRIAM			1.2.1.3	PRIAM		246200	1.34457E-44	0.6587	0.992
JCVI_PEP_1122868065289.1	HOT04-0500M	hypothetical protein	RF|YP_001736072.1|170079434|NC_010475						32049	6.46153E-28	0.3636	0.936
JCVI_PEP_1122868065327.1	HOT04-0500M	translation initiation factor IF-2.	SP|Q2RJM5|IF2_MOOTA	GO:0006412||GO:0005525	PF00009||PF00009			PF00009	264732	7.94041E-61	0.4961	0.996
JCVI_PEP_1122868065337.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868065351.1	HOT04-0500M	membrane protein	TMHMM
JCVI_PEP_1122868065357.1	HOT04-0500M	glycosyl transferase, group 1	RF|YP_633483.1|108762198|NC_008095			2.4.1.-	RF|YP_633483.1|108762198|NC_008095		246197	1.19091E-16	0.5506	0.967
JCVI_PEP_1122868065367.1	HOT04-0500M	hexosyltransferase	RF|YP_303939.1|73667924|NC_007355						269797	8.57142E-47	0.4628	0.828
JCVI_PEP_1122868065373.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868065383.1	HOT04-0500M	argininosuccinate lyase||Argininosuccinate lyase	TIGR00838||PRIAM	GO:0004056||GO:0042450	TIGR00838||TIGR00838	4.3.2.1	TIGR00838	TIGR00838	216596	4.9101E-107	0.7323	0.971
JCVI_PEP_1122868065391.1	HOT04-0500M	RNA methyltransferase||tRNA (uracil-5-)-methyltransferase	RF|YP_076647.1|51893956|NC_006177||PRIAM			2.1.1.35	PRIAM		292459	2.24983E-15	0.5541	0.961
JCVI_PEP_1122868065399.1	HOT04-0500M	membrane protein	TMHMM						246194	7.37135E-11	0.2921	0.593
JCVI_PEP_1122868065409.1	HOT04-0500M	hypothetical protein	CAMERA					PF08238	210	1.72736E-11	0.3148	0.708
JCVI_PEP_1122868065419.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868065429.1	HOT04-0500M	valyl-tRNA synthetase (Valine--tRNA ligase) (ValRS).	SP|Q01PF1|SYV_SOLUE			6.1.1.9	SP|Q01PF1|SYV_SOLUE		234267	4.24992E-6	0.549	0.614
JCVI_PEP_1122868065435.1	HOT04-0500M	adenylosuccinate lyase||Adenylosuccinate lyase	RF|YP_823712.1|116621556|NC_008536||PRIAM			4.3.2.2	PRIAM		234267	1.17463E-75	0.7107	0.96
JCVI_PEP_1122868065445.1	HOT04-0500M	ABC-2 type transporter	PF01061	GO:0006810||GO:0005887||GO:0042626||GO:0043190	PF01061||PF01061||PF01061||PF01061			PF01061	300267	1.66241E-150	0.8968	0.942
JCVI_PEP_1122868065453.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868065469.1	HOT04-0500M	orotidine 5&amp;apos;-phosphate decarboxylase||Orotidine-5&amp;apos;-phosphate decarboxylase	TIGR01740||PRIAM	GO:0009220||GO:0004590	TIGR01740||TIGR01740	4.1.1.23	PRIAM	TIGR01740||PF00215	342108	9.81295E-54	0.5604	0.978
JCVI_PEP_1122868065483.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868065511.1	HOT04-0500M	hypothetical protein	CAMERA					PF01839
JCVI_PEP_1122868065521.1	HOT04-0500M	SecA DEAD-like domain	PF07517	GO:0009306	PF07517			PF07517	351607	9.41484E-74	0.6635	0.971
JCVI_PEP_1122868065525.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868065539.1	HOT04-0500M	ubiquinol-cytochrome c reductase, iron-sulfur subunit||Ubiquinol--cytochrome c reductase	TIGR01416||PRIAM	GO:0009055||GO:0045275||GO:0008121||GO:0009060	TIGR01416||TIGR01416||TIGR01416||TIGR01416	1.10.2.2	TIGR01416	TIGR01416||PF00355	246200	4.43555E-71	0.7758	0.882
JCVI_PEP_1122868065553.1	HOT04-0500M	cytochrome b(N-terminal)/b6/petB	PF00033					PF00033	398580	1.02201E-68	0.876	0.992
JCVI_PEP_1122868065557.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868065563.1	HOT04-0500M	hypothetical protein	RF|YP_115159.1|53803101|NC_002977						243233	3.03968E-12	0.4416	0.95
JCVI_PEP_1122868065577.1	HOT04-0500M	hypothetical protein	CAMERA
JCVI_PEP_1122868065583.1	HOT04-0500M	hypothetical protein	CAMERA
