
JCVI_PEP_1122909746498.1	HOT06-0770M	LysM domain	PF01476	GO:0016998||GO:0042834	PF01476||PF01476			PF01476
JCVI_PEP_1122909746836.1	HOT06-0770M	aldehyde reductase	RF|YP_662439.1|109899184|NC_008228			1.1.1.21	RF|YP_662439.1|109899184|NC_008228		342610	4.24445E-14	0.6271	0.797
JCVI_PEP_1122909746842.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909746846.1	HOT06-0770M	hypothetical protein	RF|YP_591690.1|94969642|NC_008009						204669	2.18195E-43	0.4555	0.905
JCVI_PEP_1122909746854.1	HOT06-0770M	hypothetical protein	CAMERA						362948	8.51714E-7	0.3368	0.723
JCVI_PEP_1122909746878.1	HOT06-0770M	asparagine synthase, glutamine-hydrolyzing||Asparagine synthase (glutamine-hydrolyzing)	RF|YP_458252.1|85374190|NC_007722||PRIAM			6.3.5.4	PRIAM	PF00733	314225	1.57834E-71	0.6462	0.632
JCVI_PEP_1122909746912.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909746932.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909746934.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909746942.1	HOT06-0770M	TPR repeat protein	RF|YP_342229.1|77163704|NC_007484					PF00515||PF07719	431895	6.25457E-26	0.3636	0.777
JCVI_PEP_1122909746956.1	HOT06-0770M	hypothetical protein	RF|NP_868472.1|32475478|NC_005027						126	1.76635E-26	0.2691	0.922
JCVI_PEP_1122909746970.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909746976.1	HOT06-0770M	glycosyl transferase, group 1	RF|YP_866308.1|117925691|NC_008576						156889	1.3337E-19	0.3295	0.896
JCVI_PEP_1122909746982.1	HOT06-0770M	sodium/sulphate symporter	RF|YP_385800.1|78224053|NC_007517					PF00939	269799	5.48463E-39	0.3246	0.988
JCVI_PEP_1122909746986.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747004.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747012.1	HOT06-0770M	transcriptional regulator (MerR family)	RF|NP_213480.1|15606103|NC_000918						224324	1.60605E-13	0.5278	0.648
JCVI_PEP_1122909747018.1	HOT06-0770M	AAA ATPase	RF|YP_823271.1|116621115|NC_008536						234267	1.21252E-26	0.378	0.987
JCVI_PEP_1122909747034.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747036.1	HOT06-0770M	aminotransferase	RF|YP_386913.1|78355464|NC_007519						207559	1.2715E-18	0.5059	0.857
JCVI_PEP_1122909747042.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747058.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747062.1	HOT06-0770M	phosphoglycerate mutase family protein	PF00300	GO:0008152||GO:0016868	PF00300||PF00300			PF00300	243233	9.1183E-19	0.406	0.801
JCVI_PEP_1122909747066.1	HOT06-0770M	2-oxoglutarate ferredoxin oxidoreductase subunit beta||2-oxoglutarate synthase	RF|YP_001263721.1|148556139|NC_009511||PRIAM			1.2.7.3	PRIAM		392499	1.80967E-57	0.8537	1
JCVI_PEP_1122909747092.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747114.1	HOT06-0770M	hypothetical protein	RF|YP_001617247.1|162454880|NC_010162						448385	7.82424E-44	0.4509	0.802
JCVI_PEP_1122909747120.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747122.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747128.1	HOT06-0770M	hypothetical protein	RF|NP_442038.1|16331310|NC_000911						1148	3.18279E-16	0.2621	0.926
JCVI_PEP_1122909747136.1	HOT06-0770M	Pyridoxal-phosphate dependent enzyme||Threonine synthase	PF00291||PRIAM	GO:0008152||GO:0003824	PF00291||PF00291	4.2.3.1	PRIAM	PF00291	243274	4.78442E-71	0.5856	0.995
JCVI_PEP_1122909747144.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747188.1	HOT06-0770M	glutamine-dependent NAD+ synthetase||NAD(+) synthase (glutamine-hydrolyzing)	OMNI|AFE_2609|||||PRIAM			6.3.5.1	PRIAM	PF02540	243159	5.62787E-57	0.6879	0.993
JCVI_PEP_1122909747192.1	HOT06-0770M	amidophosphoribosyltransferase||Amidophosphoribosyltransferase	RF|YP_433674.1|83645239|NC_007645||PRIAM			2.4.2.14	PRIAM		349521	1.13484E-68	0.6828	0.984
JCVI_PEP_1122909747196.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747204.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747218.1	HOT06-0770M	acriflavin resistance protein	RF|YP_001114278.1|134300782|NC_009253						349161	2.80932E-23	0.3567	0.678
JCVI_PEP_1122909747220.1	HOT06-0770M	DNA mismatch repair protein MutS	RF|YP_436334.1|83647899|NC_007645					PF00488	349521	6.47165E-31	0.5328	0.897
JCVI_PEP_1122909747222.1	HOT06-0770M	dTDP-4-dehydrorhamnose 3,5-epimerase||dTDP-4-dehydrorhamnose 3,5-epimerase	PF00908||PRIAM			5.1.3.13	PRIAM	PF00908	272559	4.37219E-22	0.3846	0.987
JCVI_PEP_1122909747224.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747234.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747248.1	HOT06-0770M	peptidyl-prolyl cis/trans isomerase||Peptidylprolyl isomerase	GB|AAC62692.1|3599386|AF083071||PRIAM	GO:0006457	PF00639	5.2.1.8	PRIAM	PF00639	46770	8.47661E-31	0.7253	0.989
JCVI_PEP_1122909747250.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747254.1	HOT06-0770M	hypothetical protein	RF|YP_951567.1|120401738|NC_008726						350058	8.80459E-12	0.4744	0.655
JCVI_PEP_1122909747276.1	HOT06-0770M	hypothetical protein	RF|YP_001582533.1|161528707|NC_010085						436308	1.43746E-59	0.475	0.917
JCVI_PEP_1122909747314.1	HOT06-0770M	penicillin-binding protein 1A||Peptidoglycan glycosyltransferase	RF|YP_593305.1|94971257|NC_008009||PRIAM			2.4.1.129	PRIAM		204669	1.52253E-38	0.369	0.817
JCVI_PEP_1122909747330.1	HOT06-0770M	serine/threonine protein kinase||non-specific protein-tyrosine kinase	RF|YP_827012.1|116624856|NC_008536||PRIAM	GO:0005524||GO:0004672||GO:0006468	PF00069||PF00069||PF00069	2.7.10.2	PRIAM	PF00069	234267	8.11076E-55	0.4658	0.986
JCVI_PEP_1122909747334.1	HOT06-0770M	hypothetical protein	RF|YP_001063059.1|126443118|NC_009075						320373	3.12636E-25	0.6753	0.827
JCVI_PEP_1122909747348.1	HOT06-0770M	glutamine synthetase, type III	RF|YP_275098.1|71735496|NC_005773			6.3.1.2	RF|YP_275098.1|71735496|NC_005773		381666	7.90072E-28	0.4162	0.8
JCVI_PEP_1122909747354.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747358.1	HOT06-0770M	DNA gyrase subunit A	RF|YP_173511.1|56961789|NC_006582					PF03989	66692	2.47693E-25	0.4214	0.885
JCVI_PEP_1122909747360.1	HOT06-0770M	putative alanine racemase	RF|YP_001089134.1|126700237|NC_009089						272563	5.35817E-9	0.3735	0.891
JCVI_PEP_1122909747400.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747410.1	HOT06-0770M	phenylalanyl-tRNA synthetase alpha chain (Phenylalanine--tRNA ligase alpha chain) (PheRS).||Phenylalanine--tRNA ligase	SP|Q8TUA2|SYFA_METAC||PRIAM			6.1.1.20	PRIAM		269797	5.56752E-39	0.4211	0.597
JCVI_PEP_1122909747414.1	HOT06-0770M	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain||Phosphoribosylamine--glycine ligase	PF01071||PRIAM	GO:0009152||GO:0004637	PF01071||PF01071	6.3.4.13	PRIAM	PF01071	399726	4.33029E-50	0.4142	0.975
JCVI_PEP_1122909747446.1	HOT06-0770M	formate dehydrogenase accessory protein FdhD, putative	RF|YP_929491.1|119776751|NC_008700					PF02634	326297	5.39073E-82	0.5752	0.967
JCVI_PEP_1122909747460.1	HOT06-0770M	HNH nuclease	RF|YP_377986.1|78185552|NC_007513					PF01844	1129	2.22738E-23	0.4088	0.951
JCVI_PEP_1122909747464.1	HOT06-0770M	NLP/P60 protein	RF|YP_001363279.1|152967495|NC_009664						266940	1.27743E-10	0.52	0.44
JCVI_PEP_1122909747468.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747502.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747504.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747524.1	HOT06-0770M	Tat (twin-arginine translocation) pathway signal sequence	TIGR01409					TIGR01409
JCVI_PEP_1122909747530.1	HOT06-0770M	hypothetical exported 24-amino acid repeat protein	RF|NP_602904.1|19705409|NC_003454					PF07661	323261	5.59875E-9	0.3043	0.58
JCVI_PEP_1122909747544.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747552.1	HOT06-0770M	glutamate 5-kinase||Glutamate 5-kinase	RF|YP_001681243.1|167630744|NC_010337||PRIAM			2.7.2.11	PRIAM		498761	3.11995E-17	0.4811	0.809
JCVI_PEP_1122909747556.1	HOT06-0770M	aminotransferase, class IV||Branched-chain amino acid transaminase	PF01063||PRIAM			2.6.1.42	PRIAM	PF01063	39947	4.68303E-43	0.4564	0.932
JCVI_PEP_1122909747566.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747582.1	HOT06-0770M	protein of unknown function	RF|YP_826940.1|116624784|NC_008536					PF07394	234267	2.31192E-38	0.3693	0.839
JCVI_PEP_1122909747600.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747602.1	HOT06-0770M	protein of unknown function	RF|YP_001038488.1|125974578|NC_009012					PF05164	279010	1.3184E-7	0.375	0.847
JCVI_PEP_1122909747604.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747610.1	HOT06-0770M	hypothetical protein	RF|YP_756729.1|114570049|NC_008347						394221	2.48729E-14	0.4343	0.589
JCVI_PEP_1122909747622.1	HOT06-0770M	1,4-alpha-glucan branching enzyme||1,4-alpha-glucan branching enzyme	RF|YP_001026534.1|124384799|NC_008836||PRIAM			2.4.1.18	PRIAM	PF02806	13373	4.08268E-25	0.6067	0.946
JCVI_PEP_1122909747630.1	HOT06-0770M	cyclic nucleotide-binding domain	PF00027	GO:0030551	PF00027			PF00027	448385	9.59766E-12	0.3147	0.608
JCVI_PEP_1122909747636.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747638.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747652.1	HOT06-0770M	DNA-binding protein HU	PF00216	GO:0003677||GO:0042262||GO:0005694	PF00216||PF00216||PF00216			PF00216	342108	1.14973E-27	0.7722	0.987
JCVI_PEP_1122909747666.1	HOT06-0770M	Protein of unknown function (DUF1568)	PF07605					PF07605	351605	8.22759E-22	0.4365	0.724
JCVI_PEP_1122909747680.1	HOT06-0770M	hypothetical protein	RF|NP_894138.1|33862578|NC_005071					PF09335	74547	1.45708E-46	0.736	0.618
JCVI_PEP_1122909747690.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747694.1	HOT06-0770M	hypothetical protein	RF|NP_104793.1|13473226|NC_002678	GO:0016042||GO:0016298	PF00657||PF00657			PF00657	266835	1.62031E-46	0.5765	0.884
JCVI_PEP_1122909747704.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747720.1	HOT06-0770M	hypothetical protein	RF|YP_629146.1|108760962|NC_008095						246197	1.69271E-28	0.3613	0.964
JCVI_PEP_1122909747734.1	HOT06-0770M	Peptidase family M20/M25/M40	PF01546	GO:0008237||GO:0006508	PF01546||PF01546			PF01546	448385	4.88241E-66	0.502	0.957
JCVI_PEP_1122909747766.1	HOT06-0770M	membrane bound lytic murein transglycosylase D	RF|YP_095324.1|52841525|NC_002942	GO:0016757||GO:0008152	PF01464||PF01464	3.2.1.-	RF|YP_095324.1|52841525|NC_002942	PF01464	272624	6.81999E-55	0.4487	0.962
JCVI_PEP_1122909747778.1	HOT06-0770M	UvrD/REP helicase	PF00580	GO:0006268||GO:0004003	PF00580||PF00580			PF00580	321967	1.09467E-32	0.3247	0.906
JCVI_PEP_1122909747788.1	HOT06-0770M	SecD/SecF GG Motif	PF07549					PF07549	335283	5.8953E-20	0.3586	0.759
JCVI_PEP_1122909747790.1	HOT06-0770M	hypothetical protein	CAMERA						190304	7.20853E-6	0.2929	0.704
JCVI_PEP_1122909747798.1	HOT06-0770M	hypothetical protein	RF|YP_419435.1|83309171|NC_007626						342108	1.26935E-40	0.507	0.945
JCVI_PEP_1122909747812.1	HOT06-0770M	aminotransferase, classes I and II||Histidinol-phosphate transaminase	PF00155||PRIAM	GO:0009058||GO:0008483	PF00155||PF00155	2.6.1.9	PRIAM	PF00155	334390	4.40958E-25	0.321	0.809
JCVI_PEP_1122909747814.1	HOT06-0770M	D-alanine--D-alanine ligase||D-alanine--D-alanine ligase	RF|YP_074341.1|51891650|NC_006177||PRIAM			6.3.2.4	PRIAM	PF07478	292459	5.86484E-32	0.5641	0.983
JCVI_PEP_1122909747834.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747838.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747866.1	HOT06-0770M	aminotransferase, classes I and II	PF00155	GO:0009058||GO:0008483	PF00155||PF00155	2.6.1.83	PRIAM	PF00155	477974	1.2874E-61	0.528	0.694
JCVI_PEP_1122909747880.1	HOT06-0770M	UvrABC system protein B (Protein UvrB) (Excinuclease ABC subunit B).	SP|O26542|UVRB_METTH						187420	7.35403E-93	0.5398	0.982
JCVI_PEP_1122909747894.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747900.1	HOT06-0770M	glycosyl transferase group 1	RF|YP_001635367.1|163847323|NC_010175						324602	7.88609E-31	0.4197	0.964
JCVI_PEP_1122909747920.1	HOT06-0770M	hypothetical protein	RF|NP_863970.1|32470977|NC_005027					PF07394	126	6.06766E-31	0.3647	0.734
JCVI_PEP_1122909747934.1	HOT06-0770M	aminotransferase, class IV||Branched-chain amino acid transaminase	PF01063||PRIAM			2.6.1.42	PRIAM	PF01063	477974	2.39072E-48	0.5698	0.971
JCVI_PEP_1122909747944.1	HOT06-0770M	UvrB/UvrC protein	RF|YP_001819557.1|182414491|NC_010571						452637	1.31461E-7	0.6667	0.309
JCVI_PEP_1122909747952.1	HOT06-0770M	aminotransferase||Aspartate transaminase	RF|YP_743384.1|114321701|NC_008340||PRIAM			2.6.1.1	PRIAM		187272	2.08278E-46	0.5	0.942
JCVI_PEP_1122909747970.1	HOT06-0770M	beta-lactamase	RF|YP_464959.1|86158174|NC_007760						290397	6.95613E-17	0.4211	0.895
JCVI_PEP_1122909747972.1	HOT06-0770M	carbon starvation-induced protein	RF|NP_692294.1|23098828|NC_004193						221109	1.26768E-26	0.5313	0.923
JCVI_PEP_1122909747976.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747984.1	HOT06-0770M	hypothetical protein	RF|NP_971779.1|42526681|NC_002967					PF08238	323848	1.83722E-17	0.3421	0.591
JCVI_PEP_1122909747986.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909747990.1	HOT06-0770M	RNA polymerase sigma-54 factor	RF|YP_271191.1|71281947|NC_003910					PF04552	167879	1.39977E-29	0.3655	1
JCVI_PEP_1122909747992.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909748008.1	HOT06-0770M	kinase, pfkB family	PF00294	GO:0008152||GO:0016301	PF00294||PF00294	2.7.1.-.7.-	SP|Q2W993|HLDE_MAGMM||SP|Q2W993|HLDE_MAGMM	PF00294	342108	1.90388E-76	0.5127	1
JCVI_PEP_1122909748014.1	HOT06-0770M	MazG	RF|YP_426777.1|83593025|NC_007643					PF03819	269796	7.44826E-19	0.4948	0.923
JCVI_PEP_1122909748020.1	HOT06-0770M	Tat (twin-arginine translocation) pathway signal sequence	TIGR01409					TIGR01409	243365	1.73525E-8	0.3357	0.939
JCVI_PEP_1122909748038.1	HOT06-0770M	tRNA synthetase class II core domain (G, H, P, S and T)||Histidine--tRNA ligase	PF00587||PRIAM			6.1.1.21	PRIAM	PF00587	436308	1.56066E-75	0.6347	0.943
JCVI_PEP_1122909748042.1	HOT06-0770M	oxydo-reductase, aldo/keto reductase family	RF|YP_001205978.1|146340930|NC_009445						272569	5.3348E-9	0.3203	0.9
JCVI_PEP_1122909748062.1	HOT06-0770M	LysM domain	PF01476	GO:0016998||GO:0042834	PF01476||PF01476			PF01476	351605	6.16121E-11	0.3944	0.598
JCVI_PEP_1122909748070.1	HOT06-0770M	hypothetical protein	RF|YP_001212307.1|147678092|NC_009454	GO:0003676	PF01336			PF01336	370438	1.82226E-19	0.3576	0.841
JCVI_PEP_1122909748080.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909748082.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909748090.1	HOT06-0770M	1-deoxy-d-xylulose-5-phosphate synthase (1-deoxyxylulose-5-phosphate synthase) (dxp synthase) (dxps).||1-deoxy-D-xylulose 5-phosphate synthase	SP|O67036|DXS_AQUAE||PRIAM	GO:0005488	PF02779	2.2.1.7	PRIAM	PF02779	63363	7.09274E-66	0.523	0.991
JCVI_PEP_1122909748096.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909748114.1	HOT06-0770M	Histidine biosynthesis protein	PF00977					PF00977	297245	5.69103E-27	0.5859	0.961
JCVI_PEP_1122909748132.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909748152.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909748158.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909748162.1	HOT06-0770M	hypothetical protein	RF|YP_001239229.1|148254644|NC_009485					PF08883	288000	9.07752E-25	0.4909	0.99
JCVI_PEP_1122909748164.1	HOT06-0770M	putative pterin-4-alpha-carbinolamine dehydratase (PHS)(4-alpha-hydroxy-tetrahydropterin dehydratase) (Pterin carbinolaminedehydratase) (PCD).||4a-hydroxytetrahydrobiopterin dehydratase	SP|Q5P905|PHS_AZOSE||PRIAM			4.2.1.96	PRIAM	PF01329	76114	1.54143E-32	0.5888	0.955
JCVI_PEP_1122909748172.1	HOT06-0770M	molybdopterin dehydrogenase, FAD-binding||Carbon-monoxide dehydrogenase (acceptor)	RF|YP_823502.1|116621346|NC_008536||PRIAM	GO:0050660||GO:0016491	PF00941||PF00941	1.2.99.2	PRIAM	PF00941	234267	1.61662E-22	0.4074	0.906
JCVI_PEP_1122909748176.1	HOT06-0770M	L-aspartate oxidase||L-aspartate oxidase	RF|YP_001014000.1|124024884|NC_008819||PRIAM			1.4.3.16	PRIAM		167555	1.22336E-110	0.8368	1
JCVI_PEP_1122909748180.1	HOT06-0770M	phytanoyl-CoA dioxygenase	RF|YP_661494.1|109898239|NC_008228						342610	2.40888E-56	0.4903	0.725
JCVI_PEP_1122909748190.1	HOT06-0770M	oxidoreductase, short chain dehydrogenase/reductase family||3-oxoacyl-[acyl-carrier protein] reductase	PF00106||PRIAM	GO:0008152||GO:0016491	PF00106||PF00106	1.1.1.100	PRIAM	PF00106||PF08659	126	7.81945E-80	0.6063	0.973
JCVI_PEP_1122909748206.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909748216.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909748226.1	HOT06-0770M	hypothetical protein	RF|YP_001514524.1|158333352|NC_009925						329726	8.9714E-30	0.4964	0.92
JCVI_PEP_1122909748230.1	HOT06-0770M	Phosphoribosylglycinamide synthetase, N domain||Phosphoribosylamine--glycine ligase	PF02844||PRIAM	GO:0009113||GO:0004637	PF02844||PF02844	6.3.4.13	PRIAM	PF02844	264732	5.94339E-25	0.6061	0.312
JCVI_PEP_1122909748246.1	HOT06-0770M	hypothetical protein	CAMERA
JCVI_PEP_1122909748252.1	HOT06-0770M	UDP-N-acetylmuramate--alanine ligase||UDP-N-acetylmuramate--L-alanine ligase	SP|Q2S527|MURC_SALRD||PRIAM			6.3.2.8	PRIAM		309807	7.45425E-19	0.398	1
